"Product.Name","Date.Issued.Updated","Link"
"Zyprexa (olanzapine): Use in Adolescents 					[ARCHIVED]",2010-01-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm198402.htm"
"Albuterol Sulfate Inhalation Solution unit-dose vials (Dey LP brand) 					[ARCHIVED]",2009-09-10,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm181772.htm"
"Alka-Seltzer Plus Day & Night Cold Formula Liquid Gels - Incorrect Packaging 					[ARCHIVED]",2009-12-09,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm193583.htm"
"Atlas Operations, Inc.: Recall of Sexual Enhancement Products 					[ARCHIVED]",2010-04-14,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm194091.htm"
"Dietary Supplements Sold on Internet by Bodybuilding.com 					[ARCHIVED]",2009-11-03,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm188957.htm"
"Body Building Products (Marketed as Containing Steroids or Steroid-like Substances) 					[ARCHIVED]",2009-07-28,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm173983.htm"
"Botox and Botox Cosmetic (Botulinum toxin Type A) and Myobloc (Botulinum toxin Type B) 					[ARCHIVED]",2009-04-30,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm164255.htm"
"Byetta (exenatide) - Renal Failure 					[ARCHIVED]",2009-11-02,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm188703.htm"
"Cefepime (marketed as Maxipime) Update of Ongoing Safety Review 					[ARCHIVED]",2009-06-17,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm167427.htm"
"Ceftriaxone (marketed as Rocephin and generics) 					[ARCHIVED]",2009-04-14,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm136533.htm"
"CellCept (mycophenolate mofetil) August 2009 					[ARCHIVED]",2009-08-14,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm177397.htm"
"CellCept (mycophenolate mofetil) and Myfortic (mycophenolic acid) 					[ARCHIVED]",2009-02-12,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm092157.htm"
"Children's and Infants' Tylenol Oral Suspension Products - Recall 					[ARCHIVED]",2009-09-25,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm183924.htm"
"Cleviprex (clevidipine butyrate): Recall 					[ARCHIVED]",2010-03-17,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm194585.htm"
"Clopidogrel (marketed as Plavix) and Omeprazole (marketed as Prilosec) - Drug Interaction 					[ARCHIVED]",2009-11-17,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm190848.htm"
"Clopidogrel bisulfate (marketed as Plavix) 					[ARCHIVED]",2009-01-26,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm092066.htm"
"Colchicine (marketed as Colcrys) 					[ARCHIVED]",2009-07-30,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm174596.htm"
"Concentrated Acetaminophen Drops 					[ARCHIVED]",2009-07-15,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm172252.htm"
"Dexferrum (iron dextran injection) - Labeling Change 					[ARCHIVED]",2009-10-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm186899.htm"
"Dextroamphetamine, Amphetamine 20mg Tablets 					[ARCHIVED]",2009-08-14,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm177434.htm"
"Dietary Supplements Distributed by Universal ABC Beauty Supply International, Inc. 					[ARCHIVED]",2009-04-22,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm142279.htm"
"Digoxin, USP 0.125 mg, Digoxin, USP 0.25 mg (Caraco brand) 					[ARCHIVED]",2009-05-12,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm128096.htm"
"Ethex Corporation Product Recall 					[ARCHIVED]",2009-01-27,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm092072.htm"
"Exjade (deferasirox) - Early Communication 					[ARCHIVED]",2009-09-25,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm183840.htm"
"Genzyme  Products, Marketed as Cerezyme, Fabrayzme, Myozyme, Aldurazyme, and Thyrogen 					[ARCHIVED]",2009-11-13,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm190480.htm"
"Heparin: Change in Reference Standard 					[ARCHIVED]",2010-04-07,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm184687.htm"
"Hospira Brand Propofol and Liposyn Products - Recall 					[ARCHIVED]",2009-11-09,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm189589.htm"
"Ibuprofen (Unapproved) topical drug products 					[ARCHIVED]",2009-08-21,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm179925.htm"
"IDS Sports Dietary Supplements - Recall 					[ARCHIVED]",2009-11-17,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm190925.htm"
"Immunosuppressant Drugs: Required Labeling Changes 					[ARCHIVED]",2009-07-14,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm171828.htm"
"Influend Cough and Cold Products 					[ARCHIVED]",2009-04-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm136536.htm"
"Insulin Pens: Risk of Transmission of Blood-borne Pathogens from Shared Use 					[ARCHIVED]",2009-03-19,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm127783.htm"
"Intelence (etravirine) 					[ARCHIVED]",2009-08-27,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm180579.htm"
"Ketorolac Tromethamine Injection, USP 30 mg/mL; 1mL and 2mL Single Dose Vials -- Recall 					[ARCHIVED]",2009-11-03,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm187481.htm"
"Lantus (insulin glargine) 					[ARCHIVED]",2009-07-01,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm170089.htm"
"Leukotriene Inhibitors: Montelukast (marketed as Singulair), Zafirlukast (marketed as Accolate), and Zileuton (marketed as Zyflo and Zyflo CR) 					[ARCHIVED]",2009-08-28,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166246.htm"
"Levemir Insulin (Novo Nordisk) 					[ARCHIVED]",2009-08-26,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166359.htm"
"Lexiva (fosamprenavir calcium) - Dear Healthcare Professional Letter 					[ARCHIVED]",2009-12-03,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm192699.htm"
"Libimax 					[ARCHIVED]",2009-04-29,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm143820.htm"
"Libipower Plus 					[ARCHIVED]",2009-07-14,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm171914.htm"
"Local Anesthetics, Continuously Infused (marketed as bupivacaine, chlorprocaine, lidocaine, mepivacaine, procaine, ropivacaine) - Chondrolysis 					[ARCHIVED]",2009-11-13,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm190496.htm"
"Mallinckrodt Sodium Chromate Cr-51 Injection 					[ARCHIVED]",2009-07-10,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm171396.htm"
"Meridia (sibutramine hydrochloride): Early Communication about an Ongoing Safety Review 					[ARCHIVED]",2009-11-20,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm191655.htm"
"Metoclopramide-Containing Drugs 					[ARCHIVED]",2009-02-26,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm106942.htm"
"Myfortic (mycophenolic acid) 					[ARCHIVED]",2009-09-03,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm181306.htm"
"Natalizumab (marketed as Tysabri) 					[ARCHIVED]",2009-09-17,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm182667.htm"
"Nature & Health Co. supplement products: LibieXtreme, Y-4ever, Libimax X Liquid, Powermania Liquid and Capsule, Herbal Disiac 					[ARCHIVED]",2009-07-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm172312.htm"
"Norpramin (desipramine hydrochloride) - Dear Healthcare Professional Letter 					[ARCHIVED]",2009-12-02,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm192655.htm"
"Omalizumab (marketed as Xolair) - Early Communication about an Ongoing Safety Review 					[ARCHIVED]",2009-07-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm172406.htm"
"Orlistat (marketed as Alli and Xenical): Early Communication about an Ongoing Safety Review 					[ARCHIVED]",2009-08-24,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm180025.htm"
"Pai You Guo, Marketed as Dietary Supplement - Recall 					[ARCHIVED]",2009-11-13,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm190531.htm"
"Peramivir IV 					[ARCHIVED]",2009-10-24,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm187814.htm"
"Promethazine Hydrochloride Injection 					[ARCHIVED]",2009-09-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm182500.htm"
"Propafenone HCL Tablets 					[ARCHIVED]",2009-03-25,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm127790.htm"
"Propofol Injectable Emulsion, 10 mg/mL 100 mL vials 					[ARCHIVED]",2009-07-17,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm172507.htm"
"Propoxyphene-containing Products 					[ARCHIVED]",2009-07-07,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm170763.htm"
"Propylthiouracil 					[ARCHIVED]",2010-04-21,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm164162.htm"
"Raptiva (efalizumab) Feb 2009 					[ARCHIVED]",2009-02-19,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm149675.htm"
"Relenza (zanamivir) Inhalation Powder 					[ARCHIVED]",2009-10-09,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm186081.htm"
"Rituxan (rituximab) - PML 					[ARCHIVED]",2009-10-23,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm187791.htm"
"RockHard Weekend - product contains undeclared drug ingredient 					[ARCHIVED]",2009-11-18,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm191052.htm"
"Simponi (golimumab) 					[ARCHIVED]",2009-05-28,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm162802.htm"
"Sirolimus (marketed as Rapamune) 					[ARCHIVED]",2009-06-11,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm165731.htm"
"Sitagliptin (marketed as Januvia and Janumet) - acute pancreatitis 					[ARCHIVED]",2009-09-25,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm183800.htm"
"Skin Products Made by Clarcon 					[ARCHIVED]",2009-06-09,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm165028.htm"
"Stamina-Rx Dietary Supplement Products 					[ARCHIVED]",2009-06-19,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm168017.htm"
"Stiff Nights - product contains undeclared drug ingredient 					[ARCHIVED]",2009-11-05,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm189300.htm"
"Stimulant Medications used in Children with Attention-Deficit/Hyperactivity Disorder - Communication about an Ongoing Safety Review 					[ARCHIVED]",2009-12-12,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166667.htm"
"Steam Dietary Supplement 					[ARCHIVED]",2009-08-24,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm174339.htm"
"Tamiflu (oseltamivir) for Oral Suspension 					[ARCHIVED]",2009-10-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm183714.htm"
"Tarceva (erlotinib) May 2009 					[ARCHIVED]",2009-05-08,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm150596.htm"
"Testosterone gel products (AndroGel 1% and Testim 1% ) 					[ARCHIVED]",2009-05-07,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm149346.htm"
"Topical Anesthetics 					[ARCHIVED]",2009-01-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm092082.htm"
"Tumor Necrosis Factor (TNF) Blockers (marketed as Remicade, Enbrel, Humira, Cimzia, and Simponi) August 2009 					[ARCHIVED]",2009-08-31,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm175843.htm"
"Tylenol Arthritis Pain Caplet, 100 count bottles: Recall of all lots 					[ARCHIVED]",2010-01-15,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm195704.htm"
"Valproate Sodium and related products (valproic acid and divalproex sodium): Risk of Birth Defects 					[ARCHIVED]",2009-12-03,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm192788.htm"
"Varenicline (marketed as Chantix) and Bupropion (marketed as Zyban, Wellbutrin, and generics) 					[ARCHIVED]",2009-07-01,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm170090.htm"
"Venom HYPERDRIVE 3.0 					[ARCHIVED]",2009-01-27,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm092095.htm"
"Vicks Sinex Nasal Spray - Recall 					[ARCHIVED]",2009-11-19,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm191413.htm"
"Voltaren Gel (diclofenac sodium topical gel) 1% - Hepatic Effects Labeling Changes 					[ARCHIVED]",2009-12-04,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm193047.htm"
"Weight Loss Products by Young You Corporation 					[ARCHIVED]",2009-07-17,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm172527.htm"
"Xigris (Drotrecogin alfa [activated]) - Early Communication about an Ongoing Safety Review 					[ARCHIVED]",2009-02-04,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm092099.htm"
"Zencore Plus 					[ARCHIVED]",2009-03-20,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm127785.htm"
"Zicam Cold Remedy Nasal Products (Cold Remedy Nasal Gel, Cold Remedy Nasal Swabs, and  Cold Remedy Swabs, Kids Size) 					[ARCHIVED]",2009-06-16,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166996.htm"
"Zonisamide (marketed as Zonegran, and generics) 					[ARCHIVED]",2009-02-23,"http://wayback.archive-it.org/7993/20170111132947/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm106934.htm"
"Abilify (aripiprazole) 					[ARCHIVED]",2004-04-12,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm153025.htm"
"Amaryl (glimepiride) 					[ARCHIVED]",2004-10-26,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm153090.htm"
"American Health Herbs Ministry Eye Rinse Products 					[ARCHIVED]",2004-12-29,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm153097.htm"
"Bextra  (valdecoxib) 					[ARCHIVED]",2004-12-10,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm153099.htm"
"Bicillin C-R (penicillin G benzathine and penicillin G procaine injectable suspension) 					[ARCHIVED]",2004-11-30,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm153100.htm"
"Bicillin L-A (penicillin G benzathine injectable suspension) 					[ARCHIVED]",2004-11-30,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm153348.htm"
"Carbolith (lithium carbonate) 					[ARCHIVED]",2004-12-09,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154050.htm"
"Celebrex (celecoxib) Dec 2004 					[ARCHIVED]",2004-12-21,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166124.htm"
"Children's Motrin Grape Chewable Tablets 					[ARCHIVED]",2004-05-14,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154086.htm"
"Clozaril (clozapine tablets) 					[ARCHIVED]",2004-04-07,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154110.htm"
"Counterfeit contraceptive patches 					[ARCHIVED]",2004-02-06,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154129.htm"
"Crestor (rosuvastatin) Jun 2004 					[ARCHIVED]",2004-06-09,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166321.htm"
"Cytotec Solutions, Inc. Products 					[ARCHIVED]",2004-04-15,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154780.htm"
"Depo-Provera (medroxyprogesterone acetate injectable suspension) 					[ARCHIVED]",2004-11-19,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154784.htm"
"Desyrel (trazodone hydrochloride) 					[ARCHIVED]",2004-05-12,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154912.htm"
"Domperidone 					[ARCHIVED]",2004-06-10,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154914.htm"
"Duragesic (fentanyl transdermal system) Feb 2004 					[ARCHIVED]",2004-02-20,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166410.htm"
"Effexor and Effexor XR (venlafaxine HCl) 					[ARCHIVED]",2004-06-28,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154975.htm"
"Geodon (ziprasidone) 					[ARCHIVED]",2004-08-31,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154977.htm"
"Levoxyl (levothyroxine sodium) 					[ARCHIVED]",2004-10-04,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm154979.htm"
"Lovenox (enoxaparin sodium injection) 					[ARCHIVED]",2004-08-17,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155077.htm"
"Major Twice-A-Day 12 Hour Nasal Spray 					[ARCHIVED]",2004-03-26,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155078.htm"
"Mifeprex (mifepristone) Nov 2004 					[ARCHIVED]",2004-11-15,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm166463.htm"
"Naproxen 					[ARCHIVED]",2004-12-21,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155478.htm"
"Oral-B CrossAction Power and PowerMAX Toothbrushes and Refills 					[ARCHIVED]",2004-10-29,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155479.htm"
"OTC pain and fever reducers (acetaminophen / NSAIDs) 					[ARCHIVED]",2004-01-22,"http://wayback.archive-it.org/7993/20170111133047/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm155483.htm"
